"","project_phase","User_uid","Cat","Fox","Marten","Raccoon","garden_type","garden_size","Local_tree_cover","fence_height","compost","pop_100","dist_water_100","imperv_100","noise_100","tree_cover_100","distance_border","inside","season","covid","dist_border","pop_100m"
"32",1,113,5,0,0,0,"Wohngrundstueck",350,1,140,"Keiner",21.1903800964355,1997.33178710938,57.341552734375,68.0378723144531,41.6925468444824,2106.34365336217,1,"Fall","No",2269.1365338829,21.7929722525084
"33",1,114,2,2,0,0,"Wohngrundstueck",3000,1,0,"Offen",46.6872711181641,635.064880371094,52.174633026123,55.4823417663574,20.7678337097168,3539.14987266571,1,"Fall","No",3514.54673074501,42.6279340062916
"34",1,115,7,2,0,4,"Wohngrundstueck",7500,20,180,"Offen",35.9199981689453,937.211242675781,39.4157905578613,57.3682403564453,12.4421892166138,3323.36311250742,1,"Fall","No",3318.32180784208,35.8877764017141
"35",1,118,2,0,1,2,"Wohngrundstueck",30,5,100,"Keiner",28.6426849365234,734.06640625,49.0049324035645,59.1820220947266,54.7401237487793,5755.24900362491,1,"Fall","No",5754.89330329828,29.5850444532973
"36",1,119,41,4,0,19,"Wohngrundstueck",350,15,130,"Geschlossen",40.2533111572266,733.578186035156,37.6398239135742,51.4236450195312,39.2965660095215,2773.65343952563,1,"Fall","No",2764.94551494879,39.6971798284187
"37",1,121,4,2,0,1,"Wohngrundstueck",777,15,150,"Offen",30.1519718170166,99.2735595703125,32.1137466430664,50.0930480957031,23.59739112854,399.259202046418,1,"Fall","No",321.258753545836,34.3590137585331
"38",1,124,0,1,1,0,"Wohngrundstueck",500,15,100,"Keiner",26.4261035919189,1202.67053222656,39.7554130554199,70.7564468383789,54.9062957763672,1910.94997529646,1,"Fall","No",1913.66994197006,26.470330756029
"39",1,130,30,1,0,10,"Wohngrundstueck",720,40,100,"Offen",23.1949710845947,1042.54858398438,55.5674896240234,55.1898155212402,29.631368637085,835.303679943023,1,"Fall","No",837.888904188649,23.6925950162312
"40",1,131,2,5,0,15,"Wohngrundstueck",1000,20,140,"Offen",45.4080467224121,251.306625366211,63.9722862243652,59.6558418273926,38.8232841491699,4451.91872307035,1,"Fall","No",4561.54407436966,45.5741212614094
"41",1,132,46,1,7,4,"Wohngrundstueck",650,50,110,"Offen",57.7637939453125,1594.70837402344,63.5303153991699,52.8771934509277,27.0437049865723,6648.22284883206,1,"Fall","No",6646.17653007704,50.9343630460739
"42",1,135,2,0,0,6,"Wohngrundstueck",70,4,150,"Offen",60.0519943237305,1999.07702636719,67.5828704833984,55.4536247253418,19.9309215545654,5825.48587183367,1,"Fall","No",5817.16402153088,67.9529184559747
"43",1,139,14,0,1,0,"Wohngrundstueck",650,10,150,"Geschlossen",38.6062622070312,1356.05163574219,59.4908638000488,53.9051666259766,23.2992763519287,4691.27370459187,1,"Fall","No",4689.1167536386,44.1598153446363
"44",1,141,7,1,1,0,"Wohngrundstueck",350,15,100,"Offen",21.5515670776367,160.272369384766,52.71630859375,60.3507041931152,51.0877113342285,2716.28046235735,1,"Fall","No",2716.10049903971,22.710600739667
"45",1,142,16,2,0,0,"Wohngrundstueck",200,10,115,"Offen",31.3286170959473,840.204528808594,56.5981330871582,52.4776382446289,23.4484996795654,1048.53581368046,1,"Fall","No",1125.61020289104,32.0912824037011
"46",1,145,0,3,0,0,"Wohngrundstueck",1000,40,130,"Keiner",85.5613784790039,204.072906494141,46.5402565002441,59.3171768188477,42.8385887145996,2214.93623326528,1,"Fall","No",2209.71470191201,85.5529587879051
"47",1,148,40,11,5,0,"Kleingarten",360,20,120,"Geschlossen",7.10695457458496,70.2756881713867,26.7024116516113,53.2618026733398,61.1797523498535,1294.89137442966,1,"Fall","No",1284.25864644146,10.0726951495219
"48",1,149,2,3,0,3,"Wohngrundstueck",4000,40,0,"Offen",49.0620231628418,979.587341308594,34.9174652099609,63.5038185119629,38.815746307373,1429.28230756031,1,"Fall","No",1435.60845776868,52.1927160538877
"49",1,151,50,0,7,21,"Wohngrundstueck",4000,30,200,"Offen",15.5296277999878,1129.55236816406,13.2763586044312,58.8460540771484,29.3575191497803,1665.1665330323,1,"Fall","No",1674.56135003883,15.3807753812095
"50",1,152,54,0,0,28,"Wohngrundstueck",100,30,100,"Geschlossen",53.5115089416504,114.70662689209,57.0808296203613,47.0694541931152,36.5057487487793,1157.52133258054,1,"Fall","No",1150.84803637672,54.7472496824276
"51",1,154,53,1,0,12,"Wohngrundstueck",250,10,125,"Geschlossen",43.1081771850586,1108.38537597656,40.4550933837891,53.784725189209,29.1642036437988,3572.0300744626,1,"Fall","No",3575.23962113838,38.7060098118973
"52",1,157,1,6,19,27,"Kleingarten",400,25,140,"Offen",119.851364135742,938.072204589844,87.8915023803711,47.9293823242188,4.73108577728271,5057.65282898436,1,"Fall","No",4964.28853996714,118.822201243995
"53",1,158,23,17,14,0,"Kleingarten",200,10,80,"Keiner",245.817367553711,234.874145507812,100,62.1922874450684,0,10343.287512463,1,"Fall","No",10344.5634853184,261.185443045194
"54",1,159,94,0,0,0,"Wohngrundstueck",90,10,50,"Keiner",233.264404296875,892.394653320312,73.993896484375,43.4741401672363,15.5979337692261,8846.41666235123,1,"Fall","No",8849.64989140842,289.518405914307
"55",1,161,7,0,0,0,"Wohngrundstueck",80,30,150,"Keiner",313.677642822266,221.301223754883,94.9160079956055,57.4975280761719,0,3951.9273116626,1,"Fall","No",3930.70013895667,352.73397779595
"56",1,163,41,8,5,0,"Wohngrundstueck",260,15,150,"Offen",88.3411254882812,221.690856933594,40.5193023681641,61.0387115478516,42.8603897094727,3528.13952041559,1,"Fall","No",3520.850260061,90.9597869597517
"57",1,164,94,0,1,0,"Wohngrundstueck",400,20,80,"Offen",44.6539154052734,298.089965820312,44.0741729736328,52.1404685974121,48.9716835021973,1357.07093961553,1,"Fall","No",1337.59069437968,44.7722217488789
"58",1,165,3,1,0,0,"Wohngrundstueck",600,45,150,"Offen",32.2554969787598,2101.07592773438,52.2705459594727,56.104679107666,48.7466430664062,950.084151145358,1,"Fall","No",954.206589934553,33.8003782979952
"59",1,169,0,3,0,17,"Wohngrundstueck",400,10,80,"Geschlossen",51.5193252563477,556.162963867188,72.5476226806641,54.5643005371094,25.3395824432373,2930.59903201441,1,"Fall","No",2918.60903017973,52.1580544949096
"60",1,170,1,0,0,0,"Kleingarten",399,5,150,"Keiner",0.0944242477416992,608.541748046875,69.2042541503906,59.9266624450684,42.0322151184082,5798.39116787602,1,"Fall","No",5928.7844760937,0.159525844875434
"61",1,171,12,2,0,7,"Wohngrundstueck",500,5,80,"Geschlossen",43.0232009887695,395.618133544922,58.8254127502441,60.6036834716797,37.8543167114258,1940.4070639696,1,"Fall","No",1931.40885959638,48.8487399497423
"62",1,172,10,3,1,23,"Kleingarten",500,30,50,"Offen",84.2942962646484,695.100524902344,99.28173828125,61.5830688476562,1.28412055969238,7172.635847027,1,"Fall","No",7172.69925071954,106.638075013933
"63",1,177,68,26,11,5,"Wohngrundstueck",1000,25,250,"Offen",23.9369373321533,1145.93188476562,62.1794815063477,53.1118469238281,44.6724739074707,3636.74920121578,1,"Fall","No",3594.49567984386,19.530469219526
"64",1,181,0,7,0,0,"Kleingarten",300,15,120,"Offen",238.204788208008,737.083312988281,40.1218032836914,52.4593391418457,49.7176933288574,5655.8802696174,1,"Fall","No",5633.91062796625,258.055541161611
"65",1,183,14,2,1,0,"Wohngrundstueck",280,0,90,"Offen",51.939998626709,847.982238769531,26.4548778533936,51.9214172363281,62.9242553710938,1201.40411584335,1,"Fall","No",1192.398093682,52.2138287476081
"66",1,184,5,2,0,0,"Wohngrundstueck",250,30,140,"Keiner",57.2802352905273,934.673522949219,58.7906379699707,50.2503776550293,27.0402965545654,1956.13509705208,1,"Fall","No",1942.85520464507,65.1800806342521
"67",1,188,2,2,0,4,"Kleingarten",500,25,120,"Offen",3.53999996185303,186.456283569336,46.5472183227539,47.3305282592773,65.7382888793945,3035.76645615286,1,"Fall","No",2956.90017386165,3.54063803623733
"68",1,189,29,1,1,3,"Wohngrundstueck",1000,20,180,"Offen",43.6830558776855,1124.44750976562,49.6618003845215,62.0076599121094,44.5177688598633,4516.80100856584,1,"Fall","No",4492.39961863792,51.3770393744151
"69",1,190,7,2,0,4,"Kleingarten",250,5,100,"Geschlossen",137.599853515625,652.286437988281,80.9381637573242,66.846565246582,11.7249240875244,6633.59360588425,1,"Fall","No",6594.34345063447,147.008925401973
"70",1,197,0,1,1,1,"Wohngrundstueck",1000,10,160,"Offen",29.1859092712402,315.244873046875,59.4615745544434,50.3486213684082,49.1509780883789,2657.71011341022,1,"Fall","No",2621.00285365168,28.9715497050991
"71",1,199,52,2,38,14,"Wohngrundstueck",700,10,120,"Geschlossen",28.8386268615723,497.175262451172,46.9734001159668,52.6674919128418,51.5754051208496,2760.00953675893,1,"Fall","No",2736.46711452197,28.1612040097888
"72",1,202,98,0,0,2,"Wohngrundstueck",240,2,80,"Keiner",75.599723815918,565.885192871094,40.4290542602539,52.2994041442871,59.7631568908691,4694.56161667809,1,"Fall","No",4691.54499857183,77.5791999374254
"73",1,203,46,18,0,116,"Wohngrundstueck",400,5,100,"Offen",89.6414947509766,472.929229736328,53.8585739135742,62.9453659057617,43.6383285522461,6328.41592273749,1,"Fall","No",6285.14972651199,105.887049196226
"74",1,207,11,0,2,0,"Kleingarten",250,25,110,"Offen",0.241989150643349,423.235229492188,51.4772109985352,54.507869720459,66.5117874145508,4269.51342258644,1,"Fall","No",4267.99757846444,0.301288772626759
"75",1,208,12,3,0,0,"Wohngrundstueck",600,20,120,"Offen",47.3374443054199,505.843200683594,67.2270889282227,49.8332557678223,35.1802711486816,3347.06780771515,1,"Fall","No",3348.40188656756,46.3865552722333
"76",1,209,4,1,0,0,"Kleingarten",400,15,120,"Offen",0,416.609680175781,6.92472791671753,47.2486000061035,9.6877613067627,1966.34707391353,1,"Fall","No",1968.52890373063,0
"77",1,210,17,1,0,0,"Wohngrundstueck",130,5,120,"Geschlossen",103.328727722168,1019.09130859375,33.7742881774902,54.4116477966309,52.5232238769531,757.141853830447,1,"Fall","No",747.145399747795,93.0480554024491
"78",1,212,14,3,0,2,"Wohngrundstueck",800,5,120,"Offen",30.4567604064941,811.213928222656,59.0821647644043,63.9616508483887,49.7448234558105,3465.68780958499,1,"Fall","No",3464.4614885171,30.6991205775947
"79",1,215,18,21,0,1,"Wohngrundstueck",1100,15,0,"Offen",226.613525390625,721.381713867188,91.3491363525391,45.6072807312012,3.19703340530396,6083.67657113675,1,"Fall","No",6083.94468295977,216.496412053213
"80",1,216,3,0,0,0,"Wohngrundstueck",80,10,100,"Offen",24.8924331665039,186.829254150391,30.1188011169434,52.8260765075684,8.08049869537354,525.512825208593,1,"Fall","No",533.279243806978,21.8391303776412
"81",1,222,19,1,2,0,"Kleingarten",430,20,0,"Geschlossen",0,659.414794921875,49.8706398010254,64.056037902832,66.1817245483398,1974.1487254346,1,"Fall","No",1978.46817756361,0
"82",1,224,43,1,0,0,"Wohngrundstueck",800,15,80,"Keiner",24.7411937713623,1801.12048339844,36.3319358825684,54.7374610900879,52.8506660461426,2640.3099830602,1,"Fall","No",2626.50891656699,26.9652281992961
"83",1,226,4,0,1,1,"Kleingarten",400,10,100,"Offen",104.592102050781,385.191345214844,59.6318626403809,65.7763519287109,34.0091018676758,4880.75957402458,1,"Fall","No",4880.99042300386,121.392783007797
"84",1,227,3,0,0,0,"Wohngrundstueck",200,5,90,"Offen",138.539749145508,127.22200012207,76.6615142822266,49.0226249694824,21.421558380127,4819.09747326046,1,"Fall","No",4823.06921948624,169.930674807648
"85",1,229,2,15,0,0,"Kleingarten",200,15,0,"Geschlossen",91.6662445068359,77.1552658081055,65.6846542358398,51.1760635375977,34.3252220153809,8127.54037826135,1,"Fall","No",8069.80669500038,92.1441605815006
"86",1,230,1,2,0,0,"Kleingarten",330,6,120,"Geschlossen",0,960.031433105469,54.194953918457,70.0089263916016,54.9953384399414,6018.26490928026,1,"Fall","No",5951.36005285691,0
"87",1,231,41,2,0,5,"Wohngrundstueck",520,60,200,"Keiner",37.1373977661133,461.409606933594,67.2951507568359,56.6929550170898,40.8533973693848,3192.69488716426,1,"Fall","No",3125.34959661094,39.1252636767728
"88",1,232,2,6,0,0,"Wohngrundstueck",900,30,150,"Offen",28.1440086364746,841.45556640625,63.4189186096191,55.3773155212402,40.1261100769043,1948.46040239597,1,"Fall","No",1894.98622832624,26.3050700860687
"89",1,233,10,0,0,1,"Kleingarten",600,20,110,"Offen",6.48487043380737,155.033432006836,47.7839202880859,48.6141510009766,54.9991760253906,1121.56281064426,1,"Fall","No",1118.21645720149,6.56972868916847
"90",1,234,2,0,0,0,"Wohngrundstueck",450,10,140,"Geschlossen",33.3499984741211,116.385513305664,32.0327186584473,41.7827453613281,5.09831094741821,84.96907044981,1,"Fall","No",109.22345819263,33.3499997854233
"91",1,236,4,1,1,2,"Kleingarten",475,12,120,"Geschlossen",0.00178590719588101,696.905151367188,36.8507194519043,61.8661308288574,37.9926643371582,6997.54291536772,1,"Fall","No",6980.80009018696,0.00133111072711727
"92",1,238,43,8,0,8,"Kleingarten",600,15,120,"Geschlossen",80.1862564086914,418.030181884766,60.0011901855469,56.406867980957,23.4223537445068,4601.40015212767,1,"Fall","No",4706.74440031119,79.1208478691059
"93",1,239,8,1,0,1,"Wohngrundstueck",530,20,100,"Keiner",24.7090244293213,353.851013183594,17.5903587341309,44.1832580566406,32.2318153381348,1248.58977387885,1,"Fall","No",1218.53376848475,27.0744326488585
"94",1,240,36,7,0,1,"Wohngrundstueck",400,20,140,"Geschlossen",16.3112907409668,575.930908203125,18.8683662414551,45.0394325256348,64.3510513305664,1443.90941205135,1,"Fall","No",1433.90940820423,19.5095796749895
"95",1,242,8,45,0,3,"Wohngrundstueck",1000,15,150,"Offen",34.9074554443359,504.731231689453,39.8236122131348,53.6141967773438,32.1387557983398,662.357510437327,1,"Fall","No",678.186600849624,36.3699545237259
"96",1,243,3,7,0,2,"Wohngrundstueck",812,40,120,"Offen",46.5290489196777,249.226089477539,43.2855491638184,59.4142913818359,42.2495079040527,396.177112713364,1,"Fall","No",394.698752253658,48.0268372341796
"97",1,244,8,3,0,0,"Wohngrundstueck",700,50,160,"Offen",25.2959117889404,694.506591796875,34.3959350585938,48.1287803649902,43.8919830322266,2345.77741120752,1,"Fall","No",2329.43160826585,33.9171848924753
"98",1,245,9,13,2,0,"Wohngrundstueck",50,10,100,"Keiner",52.0781669616699,510.624755859375,47.9226531982422,52.4274864196777,21.5811958312988,1846.50554729316,1,"Fall","No",1850.1162293279,55.1940314395897
"99",1,246,10,3,0,0,"Wohngrundstueck",250,15,120,"Offen",38.0209312438965,646.579162597656,63.0497627258301,61.5429725646973,41.5562629699707,1549.0562014496,1,"Fall","No",1543.74045920551,40.089516192292
"100",1,249,3,6,0,0,"Kleingarten",270,10,120,"Offen",8.09940624237061,1274.82641601562,67.9232406616211,56.1963996887207,13.953314781189,1077.39588493753,1,"Fall","No",1036.8157634024,8.72200313656821
"101",1,250,48,0,0,2,"Wohngrundstueck",976,10,120,"Geschlossen",46.4234008789062,1082.36474609375,30.8225688934326,51.375057220459,60.4354286193848,2074.65210725151,1,"Fall","No",2041.08512606439,46.5183140756101
"102",1,253,3,5,1,1,"Kleingarten",360,15,150,"Offen",138.255783081055,396.540771484375,61.1799812316895,65.2984466552734,28.8211860656738,3624.59600204011,1,"Fall","No",3628.95977210176,130.575279280339
"103",1,254,78,6,0,1,"Wohngrundstueck",950,10,120,"Offen",92.7799987792969,753.0703125,46.1146011352539,46.3655052185059,50.4690895080566,1428.39916599153,1,"Fall","No",1451.54885741759,95.9161271237655
"104",1,260,0,1,5,2,"Wohngrundstueck",1000,20,130,"Keiner",37.9615516662598,1135.26843261719,44.9156379699707,52.845344543457,50.1641540527344,332.608939345389,1,"Fall","No",324.552655375849,40.0561177920863
"105",1,262,4,1,1,0,"Wohngrundstueck",500,20,120,"Offen",15.1275768280029,559.31005859375,64.5308303833008,56.6133842468262,31.0460071563721,4884.07967313927,1,"Fall","No",4876.8518188258,14.129252238038
"106",1,263,19,5,0,1,"Wohngrundstueck",1100,80,60,"Offen",310.2138671875,1479.32580566406,59.2626914978027,45.638542175293,28.4329891204834,9196.22286154387,1,"Fall","No",9201.34087764504,285.758924606946
"107",1,269,15,0,0,2,"Wohngrundstueck",400,10,70,"Geschlossen",45.6083335876465,985.993103027344,56.1828498840332,54.0525016784668,33.5039825439453,4381.48503113334,1,"Fall","No",4340.17744131621,48.128073540036
"108",1,270,15,8,1,26,"Kleingarten",650,10,110,"Offen",1.22000002861023,1109.17456054688,50.0830879211426,55.1836853027344,61.8597221374512,4717.36507778034,1,"Fall","No",4705.0442356941,1.21999997645617
"109",1,272,0,0,5,1,"Wohngrundstueck",600,3,180,"Keiner",21.3412475585938,280.080596923828,40.6070098876953,55.6556358337402,57.5843391418457,3171.31691672212,1,"Fall","No",3161.06096001954,25.5126408716733
"110",1,274,21,10,3,0,"Wohngrundstueck",500,35,130,"Offen",29.8500003814697,90.7558517456055,20.4681911468506,42.8357887268066,61.7575988769531,3183.56923038709,1,"Fall","No",3230.68112261084,30.4072760372869
"111",1,275,37,0,0,2,"Wohngrundstueck",1200,20,100,"Keiner",36.2453918457031,1464.1181640625,47.6412391662598,59.3835868835449,61.1199836730957,750.899346054597,1,"Fall","No",761.785140735005,35.4450601150844
"112",1,277,0,1,0,4,"Wohngrundstueck",400,15,180,"Offen",38.4222640991211,614.61181640625,71.8944778442383,48.8379325866699,13.3394041061401,428.017155758797,1,"Fall","No",399.411870878753,40.153115547033
"113",1,278,23,3,0,10,"Wohngrundstueck",820,25,120,"Geschlossen",38.86083984375,715.189514160156,68.7616424560547,47.8171806335449,22.9338569641113,461.176529014185,1,"Fall","No",399.520068578272,39.0067534620204
"114",1,279,24,22,11,1,"Wohngrundstueck",300,20,0,"Keiner",64.8709259033203,173.799362182617,50.9856071472168,53.3569984436035,48.9604759216309,2315.63892008506,1,"Fall","No",2191.31743257623,62.3852345903001
"115",1,284,1,1,0,12,"Wohngrundstueck",600,12,50,"Geschlossen",36.0372581481934,76.543815612793,14.0698404312134,48.5788040161133,44.552433013916,1907.71807486672,1,"Fall","No",1909.92583387922,34.0362588092382
"116",1,285,1,5,0,1,"Wohngrundstueck",1700,30,0,"Geschlossen",25.6356391906738,1213.15185546875,56.2815437316895,52.1383590698242,33.6789245605469,1472.47378126405,1,"Fall","No",1466.20906329853,26.426328908022
"117",1,287,0,2,0,0,"Wohngrundstueck",1500,10,120,"Geschlossen",52.3899955749512,841.100952148438,46.5431747436523,53.6722793579102,44.3737449645996,2256.77362683519,1,"Fall","No",2236.98045146603,52.0628033777018
"118",1,288,4,0,1,0,"Wohngrundstueck",600,50,150,"Geschlossen",39.7302398681641,645.991333007812,62.6023216247559,54.8097076416016,32.2253570556641,1066.95808188078,1,"Fall","No",971.885283832215,39.1091473418677
"119",1,289,1,1,0,1,"Wohngrundstueck",3000,10,80,"Offen",17.5527000427246,98.8117218017578,74.4792861938477,65.0379028320312,8.35044097900391,2368.3440213061,1,"Fall","No",2178.19572583642,23.748432185882
"120",1,293,3,0,1,0,"Wohngrundstueck",1100,20,120,"Offen",37.4117012023926,1166.04602050781,44.5533866882324,49.7056770324707,55.8504371643066,2031.09877989103,1,"Fall","No",2028.06702492242,40.4821114332969
"121",1,294,0,0,0,5,"Wohngrundstueck",450,0,140,"Keiner",32.5230865478516,468.691955566406,58.166748046875,46.3032035827637,45.6166534423828,1329.09681863891,1,"Fall","No",1323.36146518798,31.9036904581923
"122",1,301,63,5,1,2,"Wohngrundstueck",250,10,160,"Offen",27.9305839538574,204.727523803711,26.6063232421875,50.0398712158203,28.4566879272461,3185.72318585678,1,"Fall","No",3142.38487609637,30.333349944516
"123",1,302,4,1,0,0,"Wohngrundstueck",220,20,120,"Geschlossen",71.0800094604492,821.592163085938,45.3866996765137,54.1194343566895,50.4988746643066,1136.27592103255,1,"Fall","No",1190.91845067425,71.072934299656
"124",1,303,2,2,0,4,"Kleingarten",300,20,120,"Offen",10.4627380371094,588.748107910156,17.1628551483154,47.2240753173828,22.0914535522461,1811.32195662941,1,"Fall","No",1805.1441853845,10.9609032585297
"125",1,304,17,0,0,1,"Wohngrundstueck",200,5,100,"Offen",43.967887878418,1065.70446777344,29.5021305084229,47.8757476806641,25.7181282043457,923.800786240736,1,"Fall","No",908.088504800443,38.5586198398832
"126",1,305,0,1,0,0,"Wohngrundstueck",50,2,200,"Offen",112.981872558594,93.6360092163086,68.3827667236328,49.275390625,21.3567295074463,4210.92008028041,1,"Fall","No",4164.08706457021,107.922041572404
"127",1,306,2,3,1,0,"Kleingarten",300,15,110,"Offen",24.5896625518799,362.450225830078,26.6252460479736,54.4341621398926,46.7406730651855,4926.7414691544,1,"Fall","No",4909.59142960469,23.5615995759254
